id	document	label
7232940	뭐냐..	0
7518342	잼있네요	1
9469364	시청률을높이기위해재미있다고한다지만연애인들이야돈받고연기하는것이지만이건군대의질을떨어트리고장난하는것같은군대라고할수밖에없다고볼수있네요지금북한에선우리시민들을노리고전쟁에만전준비하고있는데군인의질만떨어트리고돈받고연출하는느깜만드는프로라고만할수밖에없네요1점주기도아깝내요	0
7689179	뻔해	0
9187879	결말멍미ㅋㅋㅋㅋ이도아니고저도아닌	0
7125637	재미없었어요...	0
7109230	재미없어요	0
7437867	역시..	1
9868953	스릴넘치고재밌었어요	1
7487316	굳	1
5238402	핫커피!!	1
4671394	고생했다	0
6088251	재밋엇당	1
4513179	재밌음	1
5776530	뭥미	0
7803984	잼없다	0
8030055	짱재밋어요!♥차태현	1
3647338	짱깨들베끼기밖에못하는넘들한심하다진짜1점도고마운줄알아메이드인차이나들아	0
8202012	재미없다재미없어ㅉㅉ	0
6068932	재밋음	1
5866211	볼만함~	0
130392	.......	1
9849777	내용은길고뭔가반전은없고가슴만답답해지는영화	0
5095060	업로더들조심해라니들이거저작권소송용낚시영화다당해봐서안다	1
7502077	왓더훡	0
3403563	별로다	0
7689955	최악이네..	0
6272789	안봐도암	0
7743931	파이트클럽짭	0
6812282	볼만함	1
696142	그냥...	0
2705633	최악이다	0
484156	영화를보는모든이들을환경미화원으로생각한것일까?	0
5842214	졸렸다..................................	0
6243008	예술임	1
6247092	...재밌네여....	1
688332	욜라지루함	0
7302257	굿굿	1
7327624	ANG!	0
4115030	별로..	0
6771076	재밌음	1
7883392	최고!	1
7444432	OOO네	0
1438917	good	1
5713901	왠지둘이불쌍하다	1
1366955	유코의다른영화랑비교되.연기력그런거제외하고도스토리가흐느적	0
7332418	뜬금없음.	0
7208596	...	0
1186785	유치해	0
8446179	하하하,,,,하하하	1
5875941	재밌구만뭘,,,	1
7035213	명작이다!	1
3278865	영화관에서돈주고봤다는거자체가아까우며여자친구한테이거보자햇다가욕직살나게머것다	0
7288031	짜증...	0
6355990	시간낭비	0
375308	2번보고2번다감동의눈물을흘렸습니다.	1
9869053	잼있어요아이들도좋아해요	1
874825	감동적이네요	1
5892759	스례기다	0
6403484	지루하다..	0
6984791	감동적..ㅠㅠㅋ	1
4377075	뉴욕마라톤~	0
7085638	정말좋은영화였음ㅎㅎ	1
9641039	머가재미있다는건데이게	0
7234191	재미쓰여bb	1
7515099	ㅡㅡ영화아님	0
7347473	재밌네요	1
151184	wow!~!1	0
1207862	잼있넹....	1
9915361	재미없어어으어어어어	0
6600712	cms10000	1
3367537	별다섯개!!	1
7779327	동정표	1
350144	퍼귓	0
6121934	별로	0
7268279	3.14	1
5733841	좋은영화	1
5852047	신난다	1
6560047	지루하구나.,.	0
2826353	별로네요	0
7523848	굿	1
5903103	별루	0
7639634	음	0
8733149	평점올리기~~!!ㅋ	1
7523334	음	0
7060338	박유천너무죠아용♥	1
5429808	봐도봐도절대안질림	1
5179163	최악의영화별반쪽주기도아깝다전무후무내겐0점짜리영화한마디로보는순간뭐밟은느낌	0
6049534	다른시각으로서의테무진아쉬움투성이영화는영화라지만역사와크게틀리다	0
7951112	재미를못느낌	0
3824128	bomb	0
7245076	재밌던데	1
7774980	괜찮은뎁ㅎ	1
4634945	헐~	1
7129161	..	1
5446331	장난하나..ㅡㅡ;;	0
7379457	의리가없네	0
5360247	성룡의액션씬말고는재미없다	0
2294090	말이필요없는	1
7162740	굿	1
10063931	이거ㅈ노잼이여극장서봤더건디아직도알바들덕에평점이좋네6점이믄후한영화임	0
1510273	지루해.	0
5275828	ㅋ	1
7141722	...	1
7551873	하아..ㅡㅡ	0
4719772	로그인고맙습니다	0
6158884	강민혁이랑이종현땜에봣는데정말재밋다♥♥♥	1
5088603	흠.....글쏔ㅋㅋㅋㅋㅋ	0
7987411	개빵터짐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ포스터왜저럼ㅋㅋㅋㅋㅋㅋ	0
10057737	지루해요..보다졸았음	0
179322	관객을기만하는영화	0
195410	재미있다	1
7499850	screw	0
9943377	여운이너무많이남아요	1
6398804	쓰레기	0
7388426	짱이에요	1
9554939	너무재미있게딸아이랑잘봤어요	1
4602276	비판하고싶지않은영화	1
3907046	짱..........................!	1
4389343	재미있어요	1
7522370	쓰레기덩어리	0
102202	최고의영화,말이필요없다..눈물,감동..재미..100%	1
2584044	good	1
6533678	내용하며배우들연기력하며두루두루매력넘침	1
7090073	별로	0
7494384	굿!!~	1
2243778	아쉬움	0
8417305	길버트는방황하고그속에서성장한다.인생에는베키도있고어니도있을것이다.그렇게우린조금씩변화하고늙어갈것이다.	1
5158697	수면제	0
7646421	미쯔코....	1
32267	아주만이양끄졀나전나죨라졸라잼이씀,ㅎㅎ	1
4705727	듣보잡...	0
7454641	망함	0
7317454	ㅆ	1
597041	이거울아버지가처음사온비디오테잎진짜후회막심ㅋ	0
3764542	100점만점에100점	1
4039474	그래픽허접뛰어가는장면도어설퍼...역시어사일럼이야	0
6356009	굿	1
9770514	짱짱짱짱찡짱짱짱짱찡짱짱짱짱찡	1
9409207	노잼노잼극노잼십노잼	0
7533595	귯	1
7612360	ㅇㅁㄴㅇㅁㄴㅇㄴㅁㅇ	0
4183302	초딩5도매우유치	0
10003456	쮸쮸쮸쮸갓레알레전드	1
8666538	귀빈활쏘는솜씨가장난이아닙니다염병수는더잔인하계처치해주세요	1
3604044	왠지기분이싫음	0
8008587	........	0
3193229	독도는우리땅~~	1
4086752	대박	1
3196796	재미읍다..	0
4451361	''////헐////////////////////	0
3535068	ㅠㅠ재미있기도하고.........	0
6121591	이거..엄마가..비됴가게에서..빌려오셨던겋ㅎㅎ정말재밌게..봤었는뎁..ㅋㅋ	1
2055112	괸찬은댕	1
2293801	대놓고슬프지는않지만생각할수록아련하게아파오는그들의사랑.	1
474158	글감코미디,영상스릴러,사운드드라마,그게실수다,반죽의실패	0
8670304	이보영조승우김유빈이진정한연기자입니다	1
7090424	에이몰라	1
7921234	스머프짱	1
8443688	어어조러바터바타자트	0
6108948	재밌다	0
4716007	trash	0
5201592	저질...	0
7510445	볼려고하는데재미있겠네요.	1
6601207	너무좋아^0^♥	1
1800248	재미있다..	1
8668862	진리진리진리진리진리	1
6888204	섹스	1
7075223	최고	1
9771417	내생애최고공포영화임	1
7277789	dsad	0
12625	죽인다	1
6753186	방초	0
7850510	10점도모잘ㄹ른다ㅜㅜ	1
5438372	재밌음	1
9385411	휴,.,.,.,..	0
6018538	별로임	0
3705073	대박ㅋㅋ	1
8000035	OOO영화	0
4896037	똥파리	1
6034024	별로???	0
3510795	이건뭐지?	0
9719015	ㄵdfhgdfbdfb	0
9180077	지루하다.지루하다.지루하다.지루하다.	0
7036501	알바쓰냐	0
4882214	재밌는데여?	1
6209046	지루함	0
1819652	재밋음	1
5478877	별로임;	0
9660325	6은약하니깐101010	1
6833453	ㅋ	1
5966731	너무재밌게봤어요..추억의영화ㅜㅜ	1
7538859	감동적이다.......	1
8117690	굿이요~~~~!!!!	1
7563378	재미가없구나	0
2575015	로드리게즈&gt타란티노,ㅋ어쨌든유쾌한B급종합영화세트!TwoAgainstTheWorld	1
9676938	결혼할사람은따로잇구나	1
4151637	잼있어요...	0
7492629	굿	1
1069309	예고편믿지마라..다코다패닝마지막에잠깐나온다...음.,,졸려-ㅁ-	0
6880323	중궈쨔응	0
2445647	3류영화.	0
10237711	노잼12121212	0
4802619	쵝오	1
7247305	헤헤	0
6556612	좀비영화중에서짱이다.	1
744464	OO년들	0
6272271	...	0
9475278	평점에속아기대하고봤는데완전개속았음.누가연기를잘하고몸이예쁘다는건지.완전개삼류영화...별1개주기도아까움.평점좋게올리신분들은가족인듯...	0
2525958	그저그랬다..	0
6659932	흥미진진한전개	1
9044795	사랑합니다..세상후추같은분	0
8142075	이것도영화라고....	0
4398994	노무노무잘만들어서눈물이나네진짜노무노무감동이여서영혼이빠져나간다흑흑흑흑ㅋㅋㅋ	1
6215129	재미없다,	0
2194984	good	0
10001096	2시간러닝타임동안1시간은울면서봄	1
4094994	고마워요.	1
9256663	아가들이랑보기에~~딱이죠^^	1
7443957	명작	1
6194472	촤고~~~~넘넘잘봤어요!!!!	1
5623486	영화개흐졉;;	0
4199831	살려줘	0
8585113	여자,여자,여자,여자....	0
6298146	정말재미있습니다람쥐~~~	1
7321272	아나개빡치네	0
9816176	마음이너무아파요..인간이가장잔인한동물이라는것을다시한번느끼게해주는이야기	1
2104011	bad	0
3941246	재미있어요~	1
7839587	OOOOOOO영화도대체왜만듬?무엇을전하고싶은지어디가무서운지이걸왜바야하는지에대해작가는나한테전화해죽이기전에진짜죽여버리고싷다작가이개애기	0
5314536	이연걸얼굴을보니곱게자란것같네순수하고8점정도	0
6203820	소소...	0
281170	유치합니다!	0
8528140	보지마라.무섭지도않고엉망이다다운받지마라	0
2853723	good	0
6595552	평점관리위원회	0
7904032	재미없고지루하고저런내용싫다굿닥터나갈아타야지	0
10159603	고맙습니다...기억하겠습니다	1
7480301	쩔던데;;	1
3953542	재밌다	1
7415842	힘들다	0
866796	무슨영화지-_-	0
3241426	별루	0
7083354	굳	1
8832224	훈훈한가족드라마!!보는내내즐거워요~미소한가득♥	1
3889802	스토리가좀.....	0
5983814	리오의연기가빛을발함!어쩜미모가가려질만큼연기를해내는지...너무리얼해서안타까웠음	1
7311142	사랑합니다	1
7910357	ㅇㅇ	1
5939679	재미없어라..	0
358227	일본애니기대했던게내심바보같음.	0
9700822	끊지마....사랑해	1
1516324	배우들의명성에맞지않는어이없는장면들~ㅡ.ㅡ;	0
6239010	구구굿	1
9755517	재밋네재밋어어어아어어	1
3515294	귀여워	1
5628306	재밌어요ㅎㅎ	1
7681368	함지몽~~~	1
61208	음악이괞찮고,영상이조은데요,그러나시나리오는엉망	0
5153116	...	0
3600103	이거뭐하는거임?	0
7312559	배우들이다얼짱ㅋ	1
1460400	왠지잘난맛?피해망상증있구만ㅋ	1
8173203	애들갖고노니까재밌었니??	0
6357436	뭔가예술적인분위기가마음에든다.	1
4403684	알바	0
6658418	재밋겠음	1
9759631	재미없어...드럽게	0
10241515	최고최고최고최고최고최고	1
1792720	별로,,	0
6684264	부쵸오	1
10078513	완전재미있다짱짱짱짱	1
965693	재미있었지..	1
7941426	야함	0
5381515	짱재미있음	1
722460	제목의의미는보고나서관객의입에서나올소리를예상한말	0
7441153	손예진이여배우중에갑	1
396290	기대한스피드는없었지만수다스러운배우들덕에많이웃었다	1
3745718	사랑찾아왕위버리고나가서다죽고다시왕에오름한순간에감정에다죽임	0
5173177	좋아요	1
9242930	사랑하고싶어지는영화	1
8939457	완전최고의드라마ㅜㅜ	1
7683677	bb	1
3427504	올~~~~	1
9643685	재미없는데왤케가슴이먹먹하지	1
5698699	별루다...	0
10123749	남주서준영ㅋ그냥사이코사회부적응자욕만꽦꽥질러대네ㅋ여주반소영ㅋ태권도를했다한들무서운여전사를이겨뿌네ㅋ동안이신원진무술감독님의우아하고현란한동작에반했다☆디지게뚜디맞고는수갑채우며낄낄거리는남주모습에소름ㅋ차이나타운가면짜장면만먹고조용히와야지무서워서어휴ㅋ권법형사가지켜주나?	0
6911528	별로다..	0
4392945	굿	1
6226287	완죤재미나용^^폐인되게만드는ㅋㅋ	1
6765484	효민나오네?안봐	0
3316387	굿잡	1
6000653	보지마시길	0
1789065	괜찮네...	1
4134737	네..	0
7871804	불쾌	0
8926165	감사드립니다..._(__)_	1
7185822	오	0
1953301	이럴수	1
4087699	최고지...암...	1
6064990	악인은너무많다..내가독립영화를좋아하는이유를대변해준다!!	1
3475276	이거정말잼있었어요~^^	1
7801951	워래되로	1
5348301	최고라는말밖에..	1
3557923	굿	1
7591814	멍청하기그지없다	0
10263326	정만좋은영화인데평점이너무하다	1
7560686	하악	1
7050029	굿*9999999999999999999999999999999999999	1
6070297	잔인한아름다움	1
7469579	ㅇ	1
6339977	글쌔...	0
10003911	ㅎ.ㅎ.ㅎ.ㅎ.ㅎ.ㅎ.ㅎ.ㅎ.	0
4035263	포스터	0
1640054	이영화를본후로난싫은사람을'돼지'라고부른다;	1
8734911	영화가너무구리네여정말	0
2382657	원숭이관람물	0
5136229	우린같은꿈을꾼거야	1
4694530	최고	1
3080803	최고다!	1
7026195	할말이없다	0
8329191	공군제대한예비역임댜~훈련소에서본기록영화가더재미있었음	0
5178789	팀이살이많지만그것땜에귀엽네여	1
7973350	훌륭함	1
7868198	,	1
9096775	볼만하던데요ㅡ평점은근히낮당	1
9218017	고양이들아...보고싶다	0
4418611	쓰레기	0
7051895	반담	1
6388588	재미짐	1
2408344	마이너영화.	0
7102944	가면받음헤헤	1
236212	ㅡㅡㅋ	0
4652122	사회규정이나법칙을잘이건재미보다우리의사회모습을더욱더살펴보아야하는영화	1
8705105	나름재미잇엇음...	1
4962632	아효~~	1
388007	기대에못미치는두스타의부진한연기력.억지스러운스토리전개	0
7739487	9점	1
7303995	어제소설로처음봣는데너무재밋어요ㅠㅠㅠㅠㅠ영화로진짜보고싶내요퓨ㅠㅠㅠㅠ	1
67962	내동생이너무좋아하는영화	1
5867470	굳밤^^	1
7813772	?????????????????????????????????????????????????????????	0
5428449	이영화재밋다	1
7528285	음	1
5736665	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ보지마셐	0
7934317	쓰레기	0
3418638	그사람의수준을알수있게하는영화!	1
3837389	꺼저	0
3352381	와닫는거같음	1
7884286	조음	1
4257874	典型的なチョッパリのエロ映画。けらけら＾＾	0
7722572	대박이네요	1
7159030	재밌다	1
7969278	별루다....................	0
8534129	해적엄마가슴이좀....	1
4759568	헐....	0
3840111	겹잖아;;;ㅋㅋ	1
371946	굳	1
598617	담담	0
7859750	재밌었다	1
8483650	흐앙ㅠㅜ쇼탐끝나믄일주일동안기대할거없는데...시즌2도해주실꺼져?오빠들~~힘내세여!사랑해여~♥♥	1
9476983	★쿨★러★닝★표★절★영★화★	0
9037744	여름아주짜릿하게날렸어었요1편보다100배더재미있네요강력추천~~!!	1
4746939	굿	1
2488900	슬픈영화	1
7592946	명불허전	1
2971122	zzzz재밌네	1
5596026	아류작.	0
1436603	이얍..	0
5567928	명불허전	1
8879736	그럼난5점으로맞춰주지	0
196792	hmr33신고	1
3825196	우울..	0
2563642	재미없다..	0
152104	재미없음..	0
5482274	쓰래기...수준	0
3990150	재밋음	1
10080051	진짜무서워여.ㅠㅠㅠ쨩	1
7276972	별점테러	0
6896090	짱임	1
10122531	인생에서손꼽을만한감동영화부부끼리꼭보세요다시서로의소중함을느끼게될거에요	1
7070050	와우..	1
8136497	보기만해도짜증이나는드라마...	0
8679471	굿...괴안네...영화좋다...	1
4888752	꼭보셈	1
7964797	재.미.없.다	0
5855774	액션배우중에선,유일하게,성룡이야말로,버스터키튼이상이며,영화도스필버그영화이상.	1
9590658	별로재미없음10글자10글자	0
7505854	4.44?	0
6180789	good	1
2015166	Bad	0
6999320	다들보고쓰는거?	0
7251516	빅뱅♥♥	1
4925627	따뜻하다.	1
9617090	아이들이잼있어하네요~	0
7299735	괜찮아.	1
1063344	볼만함	1
1569159	영화재밌다	1
9964758	김정은똥꼬털보다못한영화	0
4790797	잼있어요...	1
9997459	평점이왜이래?이건명작이야ㅎㅎ송강호짱	1
7242126	하......	1
665927	연기력의부재	0
6966083	?평점10점줘야징	1
10134209	탁재흔탁탁탁탁ㅋㅋㅋ	0
9463954	ㅎㅎ재미있어욯ㅎㅎㅎ	1
10269526	이건뭐....말이필요없지	1
7789387	순정만화같은	0
2778797	별루다	0
7465689	별루다..	0
4249006	웃겨ㅋㅋㅋ봐도봐도질리지않는그의영화	1
5626945	정말재밌음!	1
4087705	.........별로야	0
5943489	지루해요	0
2296033	완전.........ㅋㅋㅋㅋ이게뭔지	0
698190	ㅡㅡ	0
1239049	정말허접영화.차라리니모를보겠다.욕지지리쳐먹겟네.ㅡㅡ;	0
4385889	하하하	1
8040697	재밌는데????평점왜이러지??	1
3765122	김주희감독님....여자세요?	0
7936428	최애	0
9565529	2015.01.05	0
6169561	흑백처리가아쉬웟지만.....사랑에서이별까지.....	1
4673489	굿	1
7264068	잼있당~~	1
8195486	진짜좋당핡핡....	1
1144031	겨털	1
8074347	처음부터한사람만주욱나쁜사람으로만들어서보여주더니논란이심해지니까탈락시켜버렸어방송으로만보면월래성격이그럴지도란생각이들게했다논란잠재울려고빨리탈락시킨거아니예요?정하은참아쉬워요항상열심히하셔서좋게봐왔었는데다른곳에서앞으로도멋지고노력하는모습보여주세요화이팅♥	0
4781295	조니오빠....이러지마....ㅜ.ㅠ	0
4350723	막장끼가있었지만손꼽아다음회를기다렸었구ost도좋았구!여러번눈시울이붉어졌던드라마	1
6913983	엄마는늘눈물나는주제네요.	1
6676305	최고의영화	1
9330715	100점점점점입니다	1
10180971	나중까지길이길이남을것같은영화.내상황은아니지만왠지모를감동을주었다.	1
7930273	재밌겠다능	1
7079260	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ쓰레기	0
2897365	지루지루지루	0
872470	진짜재밋음^^완전강추!이연희최강^^	1
7487371	그럭저럭;;	0
2083077	글올리면자꾸지우네재미없는거재미없다그러는데불만있나완전쓰레기영화공유3분출연	0
5807583	뮤지컬인가?	0
7257953	굿굿	1
4460650	하고싶다.	1
7960598	잘봤습니다..잔잔한미소와애잔한감성이남는좋은영화입니다^^	1
2083703	올해본영화중.가장최악..	0
7276801	좋다	1
3297193	영화보는내내짠했다꿈을이루지못했음에도,그럼에도불구하고그녀가행복했으면좋겠다	1
4992258	쓰레기	0
3032302	재미없어요~ㅠ	0
7164214	멋지다	1
10017080	ㅎㅎㅎ김태희는얼굴말곤볼꺼없는듯...연기에내세우지말길..영화가이래저래별로이다...	0
6070637	도망의제왕.새끼낳다죽은문어.다원사슴벌레.혹동고래정말감동입니다.	1
2797842	별루네요	0
3857018	하하	1
6577018	도라에몽극장판와우~ㅋㅋㅋ나는집에서컴퓨터로봤는데ㅋㅋ재미비실이가글자타고하는에날아가는못습ㅋㅋㅋ	1
7460077	사랑햇어요~	0
7467550	머임?	0
5821489	헤헤.....그래요	0
555260	감동영화	1
419489	재밌음	1
7723672	월령~보고파요~♥♥	1
8939149	인피니트이름답게무한하게오래가자~♥	1
3434164	재미있습니다.	1
7554838	최고의액션신과감동적인부분이정말눈물나게잘해낸것같네요5년이나이드라마를한지됬는데아직까지기억남네요	1
8179156	이런것도영화라고ㅋㅋㅋ	0
6555514	굿	0
7331549	건욱이인간말종이네사람같구머하는짓이야인간쓰레기같으니우경이랑잘되나보자우경이는태평이랑결혼할거니까건욱이는제수없다왕재수	0
6861808	재미없다..	0
8778462	겁나재미있게잘봤씀돠	1
6281759	지루하다	0
5397178	좋다정말..ㅠ	1
4056445	좋아요.	1
4057095	그립다..........ㅜㅜ	1
6572645	.....ㄱ....그림체..ㅜㅜ엘릭군...	0
9163139	노잼노잼노잼노잼ㄴㅇ노잼	0
10228918	잼있음레알잼있음음음	1
7069648	ㅋㅋㅋㅋㅋㅋㅋㅋ	0
3475254	잼있든데ㅋㅋ	1
5162344	지연누나완전짱	1
6450481	good	1
4862002	명작.	1
7466178	애잔허다	1
2043755	=_=뭐야이거	0
5256073	찐따	0
2824887	린제이로한넘이쁘고매력적이다ㅠ허나높은점수는못주겠다;;	0
7592384	최고	1
6171599	존나잼없음	0
10090709	지루지루지루지루지루	0
2192938	good!	0
8000487	.....	0
5375189	원작의슬픔과오묘한공포영화와특유의분위기를0.1%도살리지못함	0
5551873	딜첵좀	0
640986	...말이안나온다	0
6327496	쓰레기	0
3588710	여자는남자들에게사랑을받길원하고여자는여우다여자의무기가랭이벌리기	0
6713802	시간가는지모르고봤네	1
213631	괜찮았던..	1
7320455	잼슴니다ㅎ	1
4883394	굿	1
6069712	재미지다	1
7473435	감동적임?	1
3333229	저질	0
7227000	ㅇ	1
5833787	재미없다...	0
4039782	처음엔재미없는줄알았는데엄청제미있어요!!!!!!!!!!!!!!!!!!!!	1
568115	징그럽다.,.	0
8331547	그냥지리것소ㅋㅋㅋㅋ	1
6396899	브릴리언트!	1
1641765	좋은영화	1
3825891	완전쓰래기ㅡㅡ	0
7507360	ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ	0
4624921	대박	1
6974160	ㅅㅅㅅㅅㅅㅅㅅ	1
655146	"""공리장첸카에타노벨로소클림트뭣하나버릴게없는""""그녀의손길"""""""	1
2139236	최고	1
7425250	굿!	1
7513528	사랑해!	1
5624610	심각하다.	0
10266739	허하호헤히흐후크커케	1
7216004	..	0
6697441	완젼재밌음!!!!다크케로로카리스마개쩔음ㅇㅇ	1
4561039	고마워!!퀼...ㅠㅠ	1
3974252	별론데...	0
652847	지금까지본외화중에최악...하지만볼만함	0
6988444	별루	0
4072096	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ모냐고	1
6881868	흠이없다	1
5472239	내용은좋으나왠지남자주인공캐릭터자체가좀마음안들고.짜증난다	0
7781593	유익하고재밌습니다ㅋㅋ	1
10166287	그당시의최고영화이다	1
6410791	회를거듭할수록재밌어요!일,사랑,가족을생각하게하는드라마ㅎ배우자분,스텝분들퐛팅!	1
7557298	쓰레기들	0
8675829	음ㅋㅋㄱ하아..흠흥	0
6034087	별로	0
4264153	재미없다...	0
10088325	좋았습니다재밎있네요진짜	1
4750675	진짜대박..	1
7426526	명작이다	1
833353	재미있어요~~봐부세요^0^	1
1126196	쓰레기	0
4494482	지루함	0
7340504	쓰레기	0
3895920	10점만점에10점~.~	1
4688599	지루함,,,,	0
6983362	쓰래기	0
8993125	흑역사구만..ㅎㅎㅎ	0
9904775	굿쩔어캡틴아메리카사랑해	1
791100	good~~	1
7830074	재밌네요	0
7322803	생각보다...	0
7548496	재미있어요	1
7971653	마음따뜻해지는영화..	1
2131997	짱	1
4682064	아이고.....	0
7078928	ㅋ	1
9525492	재미와감동은보너스다시내자신돌아보게만드는내용이너무좋았네요..아직못보신분들..강추강추	1
7573810	bitch	0
10158639	끝날때까지재밌게봤다	1
1262665	3류급	0
1650900	별로	0
7878317	자유를향한수없는도전과반복되는실패결국꿈을이루는스티브맥퀸...현실에안주하며적응하는더스틴호프만...마지막까지섬에안주한다...인생을다시한번돌아보게하는영화...정말명작이다.	1
7306218	병맛	0
7800533	♥♥	1
7175097	가볍게즐기며보기좋아요.	1
7659943	1위뺏기	0
7509163	코난이짱!!!	1
4888075	이것들아원주율맞춰라	0
3427556	재미없어요	0
5199634	영화그고양이나오는가필드재밌는데이건좀;;	0
5657215	이런...	0
6238536	억지개그가자주보여서보기어색하고오글거림.옛날과달라진게별로없어서식상한느낌..	0
7403196	최고입니다	1
734492	아깝지않은작품	1
1679072	별로	0
6090788	정말아쉬워요ㅡㅡ	1
6347363	배우로서의가능성이정말많이보엿어그동안수고했구생일축하해임윤아♡	1
3388426	평점오버인듯	0
1916786	3류~4류~5류	0
3658179	슬프다	0
4537383	대박임	1
4221603	감동적이었습니다..	1
7250854	ㅋㅋㅋ이것도영화임?	0
7928789	눈뜨고본생방중에가장최악이었던프로그램.시청하고너무불쾌해평점남깁니다.물론생방이라미흡할수있지만오늘방송은미흡한정도가아니라엉망진창.녹방이었다면굉장히재밌었을게스트들분량분배조차못하는엠씨분들특히엉뚱한소리와도가지나치는비판의김구라보는내내너무짜증나더군요.괜히봐서기분만상함	0
6993887	보고싶엉	0
7062938	홍상수영화를처음봤는데..정말대단한감독같다	1
7332255	재밋음	1
6031553	지루하당께~~	0
3574381	최악이다.	0
5071978	굿잡	1
7383191	ㅋㅋ	0
6968993	토나와	0
5201064	잘만들었어요.	1
3854521	시라소니	1
7159171	재밋게봣어요	1
6861903	보다마라쓰	0
7876038	잼잼	1
8394776	졸작....개재미없	0
7691324	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ재밌어	1
9251650	쓰레기쓰레기쓰레기다	0
7140430	이거뭨ㅋㅋㅋㅋ	0
6499139	역시강철느므조앟ㅎㅅㅎㅎㅎㅎㅎ	1
1822898	속았다	0
9932924	내인생최고의영화...눈물이떨어지는나를발견...자연을소중히!	1
9945780	잼나우히히깔껄호롤류루	1
7943947	;;ㅡㅡ	0
7691877	경도당하다.	1
3301551	아직도기분이알딸딸하다..그러나김C는분명미스캐스팅	1
8490586	꿀잼ㅎㄷ귻ㄱㄴ극ㄷ긛	1
4170945	풋	0
3231512	발연기의극치	0
7835891	OOOO애미리스한영화시간존나아까움	0
4501032	쨩이에요진짜	1
7476637	재밌던데	1
7058529	우정	1
6757892	이성민짱	1
5465797	최고..	1
1429995	재미있던데...;;;	1
4852134	.............................	0
7091358	......^^	0
238991	좋다	1
6307817	둘이안어울림	0
76131	ㄱ	0
2974510	잼이써요...	1
9292593	개개객객개개객개개ㅐ개ㅐㄱ개객개개객개개잼	1
4527037	굿~~!!	1
4987280	도..돌려먹기!	0
821129	인도를다녀온나로서는다시금인도에온착각을들게함ㅋ상류층인도ㅠ	1
8063167	재밋을줄알고봣는데진심별점이아깝다	0
9433662	재미없다고ㅇㅇㅇㅇ욜자은	0
1147416	희망........	1
7465694	재미있다..	1
4414896	재밌다	1
3843661	헐	0
9022738	굉장히잘만든수작지루할틈이없음	1
4261451	유유	0
9694114	배우는빵빵한데어떻게..	0
3584314	아..애절하다	1
10215359	진짜재미없음....시간낭비	0
9723675	말도안됨무슨2명이서적들을다쓸어내려내리고또뜬금탱크에서가미카제는뭐냐??	0
3169122	괜찮았음^^	1
3340663	재밋어영ㅋ	1
7527731	그냥...보통	0
4097745	특유의촌스러움과유치함까지사랑스럽다	1
6800488	합격	1
3302770	쓰.레.기	0
6052854	짙은가난의추억같은80년대..이래서어른들이못배운게한이되고공부해라하는거구나..	1
8008513	유치해유치해	0
5647512	최고~	1
510485	순덕이!순덕이!순덕이!순덕이!	0
5119254	이런쥇일ㅋㅋㅋㅋ	0
6225442	bbbbbbbbbbb	1
3132027	웰메이드작!!	1
9025600	강동원진짜잘생겼네...♥	1
8843129	노잼진짜이걸왜봐야하는지모르겟다우리아이도재미없다던데	0
7508839	달곰하다	1
7115187	우에노주리이쁘다.헤헤	1
7579427	이게머냐	0
967929	또나올까??	1
4063464	우윳빛깔한희정	1
7958822	잼나요~	1
4070003	자비에때문에별한개,의상때문에별한개,.배경음악때문에별두개,달빛키스신덕에별반!	1
3927013	동감.	1
2200899	bad	0
7240481	재밋다	1
7971840	노잼	0
1654461	정말끝내줬어	1
7855125	OOO기	0
7945698	주연들이무지아까웠던영화	0
7482824	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0
9212136	강동원님...동원느님..	1
3581667	슬프다	1
7904215	케르디오귀엽구재밌다	1
6916998	망햇다	0
8404942	너무재밌어요!!!!~~~	1
7133685	진짜대박영화임.	1
124650	ㅋㅋㅋ	0
5351885	쓰렉	0
4819316	좋아...좋아..	1
9669480	에휴....휴~~~	0
3773849	짜증난다	0
4160324	피식~	1
7533250	찜	1
